,symbols,date,close,open,max_price,min_price
36,POW,2024-06-21,14700.0,15150.0,15300.0,14700.0
37,HPG,2024-06-21,29050.0,29350.0,29350.0,29000.0
38,VHM,2024-06-21,37750.0,37750.0,37800.0,37450.0
39,TCB,2024-06-21,24500.0,24950.0,24950.0,24200.0
40,FPT,2024-06-20,133300.0,133000.0,135700.0,131800.0
41,POW,2024-06-20,15100.0,15050.0,15350.0,14850.0
42,VHM,2024-06-20,38000.0,37900.0,38000.0,37550.0
43,HPG,2024-06-20,29350.0,29250.0,29400.0,28950.0
44,TCB,2024-06-20,24800.0,24550.0,25150.0,24500.0
45,POW,2024-06-19,14950.0,15100.0,15400.0,14950.0
46,FPT,2024-06-19,131500.0,128000.0,132800.0,126600.0
47,HPG,2024-06-19,29350.0,29500.0,29550.0,29250.0
48,VHM,2024-06-19,38000.0,38300.0,38350.0,37750.0
49,TCB,2024-06-19,48300.0,49000.0,49000.0,48150.0
50,POW,2024-06-18,14900.0,14050.0,14900.0,14000.0
51,FPT,2024-06-18,128000.0,128800.0,129700.0,128000.0
52,VHM,2024-06-18,38300.0,38500.0,38500.0,38200.0
53,TCB,2024-06-18,48800.0,48600.0,49100.0,48200.0
54,HPG,2024-06-18,29400.0,29500.0,29700.0,29400.0
55,TCB,2024-06-17,48600.0,49050.0,49050.0,48500.0
56,HPG,2024-06-17,29450.0,29100.0,29950.0,29000.0
57,POW,2024-06-17,13950.0,13700.0,14150.0,13550.0
58,FPT,2024-06-17,128800.0,131000.0,131400.0,128500.0
59,VHM,2024-06-17,38300.0,38250.0,38500.0,37900.0
60,POW,2024-06-14,13750.0,14150.0,14200.0,13750.0
61,VHM,2024-06-14,38200.0,38400.0,38850.0,38050.0
62,FPT,2024-06-14,131000.0,130100.0,132600.0,129000.0
63,HPG,2024-06-14,29100.0,29500.0,29950.0,29100.0
64,TCB,2024-06-14,49100.0,49500.0,49550.0,49100.0
65,POW,2024-06-13,14150.0,14100.0,14450.0,13950.0
66,HPG,2024-06-13,29500.0,29650.0,29700.0,29300.0
67,TCB,2024-06-13,49400.0,49500.0,49600.0,49300.0
68,VHM,2024-06-13,38250.0,38550.0,38700.0,38100.0
69,FPT,2024-06-13,130000.0,133700.0,133800.0,130000.0
70,VHM,2024-06-12,38500.0,38150.0,38850.0,37700.0
71,HPG,2024-06-12,29600.0,29000.0,29600.0,29000.0
72,FPT,2024-06-12,132000.0,127900.0,132700.0,127800.0
73,POW,2024-06-12,14000.0,14150.0,14200.0,13850.0
74,TCB,2024-06-12,49400.0,49350.0,49500.0,49000.0
75,HPG,2024-06-11,29100.0,29400.0,29650.0,29050.0
76,FPT,2024-06-11,146500.0,144300.0,146500.0,143100.0
77,POW,2024-06-11,14150.0,13750.0,14400.0,13650.0
78,VHM,2024-06-11,38150.0,38900.0,38950.0,38150.0
79,TCB,2024-06-11,49350.0,49500.0,49850.0,49150.0
80,HPG,2024-06-10,29300.0,29400.0,29450.0,29150.0
81,TCB,2024-06-10,48900.0,49500.0,49500.0,48350.0
82,FPT,2024-06-10,144000.0,143500.0,145000.0,143000.0
83,POW,2024-06-10,13650.0,14000.0,14050.0,13550.0
84,VHM,2024-06-10,38900.0,39150.0,39200.0,38850.0
85,TCB,2024-06-07,49100.0,49000.0,49700.0,48700.0
86,POW,2024-06-07,13950.0,13750.0,14150.0,13650.0
87,FPT,2024-06-07,142000.0,141000.0,142000.0,140500.0
88,HPG,2024-06-07,29300.0,29350.0,29400.0,29100.0
89,VHM,2024-06-07,39000.0,39300.0,39300.0,39000.0
90,VHM,2024-06-06,39050.0,39400.0,39600.0,39000.0
91,POW,2024-06-06,13550.0,13750.0,14100.0,13550.0
92,HPG,2024-06-06,29300.0,29250.0,29650.0,28900.0
93,TCB,2024-06-06,48000.0,47550.0,48000.0,47200.0
94,FPT,2024-06-06,139600.0,140300.0,141700.0,138800.0
95,FPT,2024-06-05,140100.0,140000.0,144900.0,139700.0
96,HPG,2024-06-05,29250.0,29300.0,29500.0,29100.0
97,TCB,2024-06-05,47500.0,47700.0,47750.0,47200.0
98,POW,2024-06-05,13750.0,14000.0,14300.0,13750.0
99,VHM,2024-06-05,39300.0,39550.0,39900.0,39300.0
100,TCB,2024-06-04,47600.0,47500.0,47800.0,47000.0
101,POW,2024-06-04,14000.0,13550.0,14150.0,13350.0
102,VHM,2024-06-04,39400.0,39400.0,40200.0,39400.0
103,FPT,2024-06-04,139100.0,139000.0,139300.0,137800.0
104,HPG,2024-06-04,29300.0,29000.0,29800.0,29000.0
105,FPT,2024-06-03,136900.0,135000.0,137600.0,134700.0
106,HPG,2024-06-03,29000.0,28800.0,29100.0,28800.0
107,TCB,2024-06-03,47150.0,47500.0,47700.0,47100.0
108,VHM,2024-06-03,39300.0,39200.0,39400.0,39100.0
109,POW,2024-06-03,13450.0,12700.0,13450.0,12650.0
110,VHM,2024-05-31,38850.0,39200.0,39650.0,38850.0
111,TCB,2024-05-31,47000.0,46800.0,47000.0,46300.0
112,FPT,2024-05-31,134600.0,135000.0,136800.0,133800.0
113,POW,2024-05-31,12600.0,12800.0,12850.0,12550.0
114,HPG,2024-05-31,28600.0,28400.0,28800.0,28050.0
115,TCB,2024-05-30,46800.0,46050.0,46800.0,45850.0
116,VHM,2024-05-30,39000.0,39450.0,39500.0,39000.0
117,FPT,2024-05-30,135000.0,133800.0,135000.0,131900.0
118,HPG,2024-05-30,28250.0,28500.0,28550.0,28000.0
119,POW,2024-05-30,12800.0,12500.0,12900.0,12400.0
120,POW,2024-05-29,12550.0,12500.0,12750.0,12300.0
121,TCB,2024-05-29,46500.0,47000.0,47050.0,46400.0
122,VHM,2024-05-29,39450.0,40000.0,40100.0,39450.0
123,FPT,2024-05-29,135700.0,137100.0,138200.0,134800.0
124,HPG,2024-05-29,28600.0,29100.0,29250.0,28600.0
125,VHM,2024-05-28,39950.0,39850.0,40050.0,39750.0
126,POW,2024-05-28,12450.0,12400.0,12550.0,12250.0
127,HPG,2024-05-28,29150.0,29000.0,29200.0,28800.0
128,FPT,2024-05-28,137000.0,134000.0,137000.0,133100.0
129,TCB,2024-05-28,46900.0,46500.0,46950.0,46300.0
130,POW,2024-05-27,12100.0,11450.0,12100.0,11400.0
131,TCB,2024-05-27,46500.0,46400.0,46600.0,46000.0
132,VHM,2024-05-27,39800.0,39850.0,40050.0,39750.0
133,FPT,2024-05-27,132800.0,133000.0,133500.0,130600.0
134,HPG,2024-05-27,28900.0,28900.0,29300.0,28650.0
135,POW,2024-05-24,11350.0,11550.0,11650.0,11250.0
136,HPG,2024-05-24,28900.0,29300.0,29500.0,28500.0
137,TCB,2024-05-24,46400.0,46150.0,47250.0,45800.0
138,FPT,2024-05-24,131900.0,138000.0,138000.0,130600.0
139,VHM,2024-05-24,39800.0,40400.0,40550.0,39750.0
140,TCB,2024-05-23,46500.0,46300.0,46650.0,45850.0
141,FPT,2024-05-23,137500.0,137500.0,137800.0,135000.0
142,HPG,2024-05-23,29500.0,28850.0,29500.0,28600.0
143,VHM,2024-05-23,40550.0,40450.0,40550.0,40100.0
144,POW,2024-05-23,11550.0,11400.0,11650.0,11300.0
145,POW,2024-05-22,11350.0,11300.0,11600.0,11200.0
146,HPG,2024-05-22,31300.0,31850.0,31950.0,31150.0
147,VHM,2024-05-22,40350.0,40200.0,41650.0,40200.0
148,FPT,2024-05-22,138000.0,137900.0,139700.0,136100.0
149,TCB,2024-05-22,46400.0,47250.0,47500.0,46350.0
150,VHM,2024-05-21,40200.0,40500.0,40750.0,40050.0
151,FPT,2024-05-21,136000.0,134000.0,136000.0,133500.0
152,TCB,2024-05-21,47200.0,48100.0,48200.0,47050.0
153,HPG,2024-05-21,31850.0,32000.0,32000.0,31450.0
154,POW,2024-05-21,11300.0,11400.0,11400.0,11200.0
155,VHM,2024-05-20,40450.0,41050.0,41250.0,40450.0
156,HPG,2024-05-20,32000.0,31650.0,32150.0,31600.0
157,POW,2024-05-20,11350.0,11250.0,11500.0,11250.0
158,TCB,2024-05-20,49700.0,49950.0,50500.0,49550.0
159,FPT,2024-05-20,133000.0,135200.0,136100.0,133000.0
160,TCB,2024-05-17,49750.0,49750.0,50000.0,49650.0
161,POW,2024-05-17,11250.0,11250.0,11300.0,11150.0
162,VHM,2024-05-17,40850.0,40350.0,41200.0,40200.0
163,FPT,2024-05-17,134500.0,135400.0,136000.0,133700.0
164,HPG,2024-05-17,31600.0,31600.0,31600.0,31150.0
165,VHM,2024-05-16,40250.0,40300.0,40400.0,40150.0
166,HPG,2024-05-16,31600.0,31600.0,31850.0,31450.0
167,FPT,2024-05-16,135400.0,135600.0,137300.0,134200.0
168,POW,2024-05-16,11150.0,11050.0,11300.0,11000.0
169,TCB,2024-05-16,49900.0,48500.0,49950.0,48400.0
170,VHM,2024-05-15,40250.0,40200.0,40400.0,40050.0
171,HPG,2024-05-15,31200.0,30250.0,31350.0,30250.0
172,POW,2024-05-15,11000.0,11000.0,11050.0,10900.0
173,FPT,2024-05-15,134100.0,131500.0,134500.0,131300.0
174,TCB,2024-05-15,48100.0,47900.0,48150.0,47750.0
175,HPG,2024-05-14,30200.0,30400.0,30700.0,30100.0
176,TCB,2024-05-14,47900.0,48450.0,48450.0,47850.0
177,FPT,2024-05-14,130500.0,130000.0,131700.0,129600.0
178,VHM,2024-05-14,40150.0,41100.0,41250.0,40150.0
179,POW,2024-05-14,10950.0,11000.0,11050.0,10950.0
180,POW,2024-05-13,11000.0,10950.0,11050.0,10950.0
181,HPG,2024-05-13,30200.0,30550.0,30650.0,30100.0
182,FPT,2024-05-13,129700.0,131300.0,131500.0,128800.0
183,VHM,2024-05-13,40100.0,40450.0,40550.0,39700.0
184,TCB,2024-05-13,48400.0,48500.0,48650.0,48000.0
185,HPG,2024-05-10,30450.0,30600.0,30650.0,29950.0
186,POW,2024-05-10,10950.0,11100.0,11150.0,10950.0
187,FPT,2024-05-10,131000.0,131300.0,132200.0,129200.0
188,TCB,2024-05-10,48500.0,48800.0,48800.0,47900.0
189,VHM,2024-05-10,40350.0,41000.0,41100.0,40350.0
190,VHM,2024-05-09,40950.0,41000.0,41750.0,40850.0
191,FPT,2024-05-09,130300.0,130600.0,132800.0,130000.0
192,HPG,2024-05-09,30450.0,30900.0,30900.0,30050.0
193,TCB,2024-05-09,48450.0,48600.0,48900.0,47800.0
194,POW,2024-05-09,11100.0,11200.0,11250.0,11050.0
195,TCB,2024-05-08,48200.0,47900.0,49200.0,47300.0
196,POW,2024-05-08,11150.0,11100.0,11250.0,10950.0
197,HPG,2024-05-08,30700.0,30150.0,31000.0,29750.0
198,VHM,2024-05-08,40900.0,41000.0,41000.0,40500.0
199,FPT,2024-05-08,131000.0,130100.0,131000.0,129300.0
200,TCB,2024-05-07,47900.0,48350.0,48350.0,47700.0
201,HPG,2024-05-07,30150.0,29400.0,30200.0,29250.0
202,POW,2024-05-07,11100.0,11100.0,11150.0,11000.0
203,VHM,2024-05-07,41050.0,41250.0,41250.0,40900.0
204,FPT,2024-05-07,131300.0,128000.0,131600.0,127200.0
205,TCB,2024-05-06,48350.0,48500.0,48700.0,47900.0
206,HPG,2024-05-06,29300.0,28850.0,29350.0,28800.0
207,FPT,2024-05-06,127600.0,126500.0,127600.0,124500.0
208,POW,2024-05-06,11100.0,11000.0,11250.0,10950.0
209,VHM,2024-05-06,41150.0,41150.0,41200.0,40850.0
210,HPG,2024-05-03,28650.0,28350.0,29100.0,28350.0
211,VHM,2024-05-03,41100.0,41300.0,41400.0,40850.0
212,POW,2024-05-03,10950.0,11100.0,11150.0,10900.0
213,TCB,2024-05-03,48200.0,47500.0,48800.0,47400.0
214,FPT,2024-05-03,125900.0,128100.0,128400.0,125600.0
215,VHM,2024-05-02,41150.0,40800.0,41250.0,40350.0
216,TCB,2024-05-02,46850.0,46800.0,46950.0,46350.0
217,POW,2024-05-02,11100.0,10600.0,11150.0,10550.0
218,HPG,2024-05-02,28350.0,28400.0,28400.0,28050.0
219,FPT,2024-05-02,127300.0,123800.0,129000.0,123500.0
220,TCB,2024-04-26,46600.0,46000.0,46900.0,45650.0
221,HPG,2024-04-26,28400.0,28300.0,28550.0,28050.0
222,VHM,2024-04-26,40800.0,40400.0,41050.0,40300.0
223,FPT,2024-04-26,123200.0,123000.0,125400.0,122200.0
224,POW,2024-04-26,10500.0,10500.0,10600.0,10450.0
225,VHM,2024-04-25,40700.0,40850.0,40850.0,40400.0
226,FPT,2024-04-25,123200.0,122500.0,128000.0,121900.0
227,POW,2024-04-25,10550.0,10650.0,10700.0,10500.0
228,HPG,2024-04-25,28550.0,28700.0,28700.0,28300.0
229,TCB,2024-04-25,46150.0,47000.0,47000.0,45800.0
230,VHM,2024-04-24,40600.0,40350.0,40900.0,40250.0
231,TCB,2024-04-24,47000.0,46800.0,47050.0,46400.0
232,FPT,2024-04-24,120100.0,113600.0,120100.0,113200.0
233,HPG,2024-04-24,28800.0,27900.0,28950.0,27750.0
234,POW,2024-04-24,10650.0,10450.0,10750.0,10450.0
235,FPT,2024-04-23,112300.0,110900.0,113300.0,109900.0
236,VHM,2024-04-23,40200.0,41000.0,41400.0,40200.0
237,POW,2024-04-23,10450.0,10650.0,10700.0,10400.0
238,TCB,2024-04-23,46200.0,45500.0,47500.0,45500.0
239,HPG,2024-04-23,27600.0,28000.0,28050.0,27450.0
240,VHM,2024-04-22,41450.0,41500.0,41800.0,40650.0
241,TCB,2024-04-22,45250.0,45350.0,45700.0,44900.0
242,POW,2024-04-22,10650.0,10700.0,10800.0,10600.0
243,FPT,2024-04-22,110300.0,110000.0,111400.0,108900.0
244,HPG,2024-04-22,28000.0,28200.0,28200.0,27850.0
245,VHM,2024-04-19,41500.0,40950.0,41500.0,40300.0
246,HPG,2024-04-19,27800.0,27800.0,28350.0,27500.0
247,POW,2024-04-19,10600.0,10900.0,10950.0,10600.0
248,FPT,2024-04-19,109000.0,110500.0,111200.0,109000.0
249,TCB,2024-04-19,44500.0,44000.0,44650.0,43350.0
250,VHM,2024-04-17,41800.0,43000.0,43050.0,41550.0
251,FPT,2024-04-17,111800.0,113100.0,113100.0,111600.0
252,TCB,2024-04-17,44850.0,45500.0,45600.0,44650.0
253,HPG,2024-04-17,28000.0,28500.0,28550.0,27900.0
254,POW,2024-04-17,10950.0,10900.0,11100.0,10850.0
255,HPG,2024-04-16,28350.0,28500.0,28550.0,27850.0
256,FPT,2024-04-16,113000.0,112000.0,113200.0,111500.0
257,VHM,2024-04-16,42700.0,42400.0,42800.0,40750.0
258,POW,2024-04-16,10900.0,11200.0,11200.0,10800.0
259,TCB,2024-04-16,45500.0,44950.0,45500.0,44200.0
260,HPG,2024-04-15,28500.0,29850.0,29950.0,28100.0
261,TCB,2024-04-15,44400.0,47200.0,47450.0,44200.0
262,VHM,2024-04-15,42400.0,44500.0,44500.0,42200.0
263,FPT,2024-04-15,111600.0,115500.0,115600.0,111500.0
264,POW,2024-04-15,11150.0,11350.0,11550.0,11150.0
265,FPT,2024-04-12,115500.0,115900.0,115900.0,114300.0
266,TCB,2024-04-12,47400.0,45450.0,47450.0,45100.0
267,VHM,2024-04-12,44500.0,44500.0,44800.0,44300.0
268,HPG,2024-04-12,29950.0,30000.0,30100.0,29850.0
269,POW,2024-04-12,11250.0,11200.0,11300.0,11200.0
270,TCB,2024-04-11,45100.0,45050.0,45650.0,44950.0
271,HPG,2024-04-11,29900.0,29450.0,30150.0,29450.0
272,VHM,2024-04-11,44150.0,44250.0,44250.0,43750.0
273,FPT,2024-04-11,114900.0,113500.0,115400.0,113300.0
274,POW,2024-04-11,11200.0,11250.0,11250.0,11200.0
275,FPT,2024-04-10,113800.0,113500.0,115600.0,113300.0
276,HPG,2024-04-10,29650.0,29950.0,30100.0,29650.0
277,POW,2024-04-10,11300.0,11300.0,11350.0,11200.0
278,TCB,2024-04-10,45650.0,46000.0,46800.0,45600.0
279,VHM,2024-04-10,44200.0,43550.0,44650.0,43450.0
280,HPG,2024-04-09,29900.0,29600.0,29900.0,29550.0
281,VHM,2024-04-09,43200.0,43100.0,43200.0,42900.0
282,POW,2024-04-09,11300.0,11300.0,11350.0,11200.0
283,FPT,2024-04-09,113000.0,112600.0,113200.0,112500.0
284,TCB,2024-04-09,45800.0,45500.0,45800.0,45200.0
285,VHM,2024-04-08,43000.0,43050.0,43100.0,42400.0
286,POW,2024-04-08,11200.0,11250.0,11300.0,11150.0
287,HPG,2024-04-08,29600.0,29450.0,29800.0,29300.0
288,TCB,2024-04-08,45500.0,45000.0,45850.0,44900.0
289,FPT,2024-04-08,112600.0,113700.0,113700.0,112600.0
290,FPT,2024-04-05,113700.0,113100.0,114700.0,112600.0
291,POW,2024-04-05,11250.0,11300.0,11350.0,11200.0
292,HPG,2024-04-05,29450.0,29450.0,29750.0,29250.0
293,VHM,2024-04-05,42950.0,42700.0,43100.0,42400.0
294,TCB,2024-04-05,45200.0,45500.0,45900.0,45150.0
295,VHM,2024-04-04,43000.0,42800.0,43200.0,42750.0
296,FPT,2024-04-04,114000.0,115000.0,115800.0,114000.0
297,POW,2024-04-04,11300.0,11400.0,11450.0,11250.0
298,TCB,2024-04-04,46000.0,46500.0,46750.0,45950.0
299,HPG,2024-04-04,29600.0,29950.0,30050.0,29550.0
300,VHM,2024-04-03,43100.0,43150.0,43750.0,42900.0
301,TCB,2024-04-03,46800.0,47400.0,47950.0,46800.0
302,FPT,2024-04-03,115100.0,116100.0,117000.0,115100.0
303,HPG,2024-04-03,29950.0,30350.0,30450.0,29950.0
304,POW,2024-04-03,11400.0,11550.0,11600.0,11350.0
305,POW,2024-04-02,11550.0,11400.0,11650.0,11300.0
306,HPG,2024-04-02,30400.0,29900.0,30400.0,29800.0
307,FPT,2024-04-02,117000.0,115400.0,117000.0,115400.0
308,VHM,2024-04-02,43150.0,42700.0,43150.0,42200.0
309,TCB,2024-04-02,47650.0,47600.0,48000.0,47000.0
310,VHM,2024-04-01,42900.0,42900.0,43150.0,42650.0
311,POW,2024-04-01,11350.0,11400.0,11450.0,11350.0
312,FPT,2024-04-01,116800.0,116000.0,117600.0,115200.0
313,HPG,2024-04-01,30100.0,30200.0,30350.0,29950.0
314,TCB,2024-04-01,47450.0,47550.0,47700.0,46850.0
315,VHM,2024-03-29,42850.0,43400.0,43700.0,42850.0
316,POW,2024-03-29,11400.0,11500.0,11500.0,11350.0
317,FPT,2024-03-29,116500.0,116400.0,117200.0,116000.0
318,HPG,2024-03-29,30250.0,30600.0,30600.0,30250.0
319,TCB,2024-03-29,47550.0,47950.0,48150.0,47550.0
320,TCB,2024-03-28,48000.0,48700.0,48700.0,47700.0
321,POW,2024-03-28,11450.0,11500.0,11550.0,11400.0
322,HPG,2024-03-28,30550.0,30850.0,30850.0,30450.0
323,FPT,2024-03-28,117100.0,115900.0,117400.0,115300.0
324,VHM,2024-03-28,43300.0,42800.0,44050.0,42600.0
325,FPT,2024-03-27,115200.0,114700.0,115300.0,114100.0
326,TCB,2024-03-27,45550.0,46200.0,46200.0,45100.0
327,HPG,2024-03-27,30600.0,30900.0,31100.0,30600.0
328,VHM,2024-03-27,42500.0,42900.0,42900.0,42500.0
329,POW,2024-03-27,11450.0,11500.0,11600.0,11450.0
330,TCB,2024-03-26,45950.0,44800.0,46200.0,44500.0
331,POW,2024-03-26,11450.0,11400.0,11450.0,11300.0
332,VHM,2024-03-26,42750.0,42700.0,42900.0,42450.0
333,FPT,2024-03-26,115000.0,114000.0,115500.0,113600.0
334,HPG,2024-03-26,30550.0,30200.0,30550.0,30100.0
335,FPT,2024-03-25,114000.0,114100.0,115100.0,113800.0
336,TCB,2024-03-25,44800.0,45600.0,46400.0,44150.0
337,POW,2024-03-25,11400.0,11550.0,11650.0,11400.0
338,VHM,2024-03-25,42550.0,43000.0,43350.0,42400.0
339,HPG,2024-03-25,30200.0,30550.0,30950.0,30050.0
340,VHM,2024-03-22,42800.0,43200.0,43500.0,42600.0
341,FPT,2024-03-22,114900.0,116300.0,116300.0,114500.0
342,TCB,2024-03-22,44900.0,45500.0,45500.0,44050.0
343,POW,2024-03-22,11500.0,11400.0,11550.0,11350.0
344,HPG,2024-03-22,30550.0,30350.0,30700.0,30200.0
345,VHM,2024-03-21,42900.0,42850.0,43050.0,42550.0
346,HPG,2024-03-21,30250.0,30350.0,30550.0,30100.0
347,FPT,2024-03-21,116200.0,115200.0,116200.0,114600.0
348,POW,2024-03-21,11400.0,11450.0,11500.0,11400.0
349,TCB,2024-03-21,45100.0,42600.0,45100.0,42600.0
350,VHM,2024-03-20,42500.0,43000.0,43000.0,42200.0
351,HPG,2024-03-20,30000.0,29850.0,30100.0,29750.0
352,TCB,2024-03-20,42300.0,40400.0,42450.0,40050.0
353,FPT,2024-03-20,114500.0,112300.0,115000.0,111100.0
354,POW,2024-03-20,11400.0,11300.0,11450.0,11250.0
355,TCB,2024-03-19,40300.0,40200.0,40400.0,39600.0
356,HPG,2024-03-19,29800.0,29500.0,30600.0,29400.0
357,FPT,2024-03-19,112000.0,113000.0,113000.0,111100.0
358,VHM,2024-03-19,42900.0,42350.0,43050.0,41850.0
359,POW,2024-03-19,11250.0,11300.0,11400.0,11200.0
360,FPT,2024-03-18,113000.0,115800.0,115800.0,111100.0
361,TCB,2024-03-18,40100.0,41200.0,41200.0,39400.0
362,POW,2024-03-18,11300.0,11450.0,11550.0,11200.0
363,HPG,2024-03-18,29600.0,30150.0,30200.0,29000.0
364,VHM,2024-03-18,42100.0,42650.0,43150.0,41300.0
365,POW,2024-03-15,11450.0,11600.0,11650.0,11400.0
366,VHM,2024-03-15,42400.0,42900.0,43150.0,42400.0
367,HPG,2024-03-15,30100.0,30350.0,30700.0,30000.0
368,TCB,2024-03-15,41400.0,41250.0,41650.0,40400.0
369,FPT,2024-03-15,116000.0,116800.0,116800.0,114500.0
370,VHM,2024-03-14,42900.0,43400.0,43800.0,42800.0
371,TCB,2024-03-14,41400.0,42100.0,42100.0,41250.0
372,FPT,2024-03-14,117000.0,118500.0,118500.0,115700.0
373,HPG,2024-03-14,30350.0,30900.0,30900.0,30250.0
374,POW,2024-03-14,11600.0,11600.0,11700.0,11550.0
375,VHM,2024-03-13,42950.0,42800.0,43000.0,42500.0
376,FPT,2024-03-13,117000.0,112800.0,117000.0,112000.0
377,HPG,2024-03-13,30800.0,30200.0,30850.0,30100.0
378,POW,2024-03-13,11600.0,11500.0,11650.0,11500.0
379,TCB,2024-03-13,42000.0,41200.0,42000.0,40950.0
380,POW,2024-03-12,11500.0,11600.0,11650.0,11500.0
381,FPT,2024-03-12,111900.0,110000.0,113500.0,110000.0
382,VHM,2024-03-12,42700.0,42550.0,42900.0,42350.0
383,HPG,2024-03-12,30200.0,29850.0,30400.0,29800.0
384,TCB,2024-03-12,41200.0,40350.0,41300.0,40100.0
385,HPG,2024-03-11,29900.0,30300.0,30600.0,29800.0
386,POW,2024-03-11,11600.0,11750.0,11800.0,11500.0
387,FPT,2024-03-11,110000.0,110000.0,113500.0,110000.0
388,TCB,2024-03-11,40400.0,40900.0,41200.0,39900.0
389,VHM,2024-03-11,42550.0,42600.0,43000.0,42500.0
390,POW,2024-03-08,11700.0,11900.0,12050.0,11700.0
391,VHM,2024-03-08,42550.0,43500.0,43600.0,42550.0
392,FPT,2024-03-08,110000.0,111300.0,112600.0,109500.0
393,TCB,2024-03-08,41000.0,42450.0,42600.0,41000.0
394,HPG,2024-03-08,30300.0,31000.0,31050.0,30250.0
395,HPG,2024-03-07,31000.0,30700.0,31350.0,30600.0
396,VHM,2024-03-07,43200.0,43300.0,43300.0,42850.0
397,POW,2024-03-07,11850.0,11900.0,11950.0,11750.0
398,FPT,2024-03-07,111300.0,109100.0,113900.0,108200.0
399,TCB,2024-03-07,42600.0,42850.0,43300.0,42400.0
400,FPT,2024-03-06,109000.0,110000.0,110400.0,108700.0
401,POW,2024-03-06,11850.0,11800.0,12100.0,11800.0
402,VHM,2024-03-06,43500.0,43650.0,44550.0,43450.0
403,TCB,2024-03-06,42650.0,42050.0,43500.0,41800.0
404,HPG,2024-03-06,30600.0,31100.0,31150.0,30550.0
405,FPT,2024-03-05,110700.0,111400.0,111400.0,109900.0
406,POW,2024-03-05,11850.0,11850.0,11900.0,11750.0
407,VHM,2024-03-05,43650.0,43950.0,44250.0,43300.0
408,HPG,2024-03-05,31150.0,30800.0,31300.0,30700.0
409,TCB,2024-03-05,42200.0,41800.0,42200.0,41400.0
410,FPT,2024-03-04,111400.0,111000.0,111800.0,110800.0
411,HPG,2024-03-04,30800.0,31000.0,31400.0,30700.0
412,VHM,2024-03-04,43950.0,44050.0,44600.0,43800.0
413,TCB,2024-03-04,41850.0,41750.0,42200.0,41350.0
414,POW,2024-03-04,11850.0,11850.0,11900.0,11750.0
415,POW,2024-03-01,11750.0,11650.0,11750.0,11600.0
416,VHM,2024-03-01,43950.0,43700.0,44200.0,43300.0
417,FPT,2024-03-01,110800.0,109200.0,111400.0,109100.0
418,TCB,2024-03-01,41850.0,41700.0,41850.0,41250.0
419,HPG,2024-03-01,30850.0,31200.0,31200.0,30650.0
420,HPG,2024-02-29,31000.0,30750.0,31150.0,30500.0
421,POW,2024-02-29,11650.0,11900.0,11900.0,11650.0
422,FPT,2024-02-29,109000.0,108200.0,109400.0,107700.0
423,VHM,2024-02-29,43400.0,44550.0,44700.0,43400.0
424,TCB,2024-02-29,42200.0,42450.0,42450.0,41350.0
425,POW,2024-02-28,11800.0,11850.0,11900.0,11750.0
426,TCB,2024-02-28,42200.0,42050.0,42350.0,41550.0
427,VHM,2024-02-28,44400.0,44450.0,44900.0,44000.0
428,FPT,2024-02-28,108500.0,108000.0,108500.0,106300.0
429,HPG,2024-02-28,30600.0,30400.0,30950.0,30150.0
430,HPG,2024-02-27,30350.0,28900.0,30450.0,28800.0
431,VHM,2024-02-27,44200.0,43750.0,44200.0,43300.0
432,POW,2024-02-27,11750.0,11600.0,11800.0,11550.0
433,FPT,2024-02-27,107900.0,108500.0,109500.0,107400.0
434,TCB,2024-02-27,41950.0,41400.0,41950.0,41000.0
435,POW,2024-02-26,11550.0,11500.0,11600.0,11450.0
436,FPT,2024-02-26,108000.0,103900.0,108000.0,103500.0
437,VHM,2024-02-26,43350.0,43450.0,43850.0,43100.0
438,HPG,2024-02-26,28800.0,28400.0,28800.0,28300.0
439,TCB,2024-02-26,41200.0,40200.0,41500.0,40200.0
440,HPG,2024-02-23,28400.0,28550.0,28850.0,28400.0
441,VHM,2024-02-23,43300.0,45000.0,45100.0,43250.0
442,TCB,2024-02-23,40100.0,40750.0,42350.0,40000.0
443,POW,2024-02-23,11500.0,11800.0,11850.0,11500.0
444,FPT,2024-02-23,103900.0,105500.0,106700.0,103300.0
445,FPT,2024-02-22,104600.0,105900.0,106000.0,104600.0
446,HPG,2024-02-22,28550.0,28700.0,28800.0,28550.0
447,VHM,2024-02-22,44800.0,45100.0,45450.0,44800.0
448,POW,2024-02-22,11750.0,11800.0,11900.0,11750.0
449,TCB,2024-02-22,40300.0,39000.0,40350.0,38950.0
450,TCB,2024-02-21,39000.0,38750.0,39350.0,38600.0
451,VHM,2024-02-21,45000.0,46100.0,46100.0,44800.0
452,HPG,2024-02-21,28800.0,29100.0,29150.0,28700.0
453,POW,2024-02-21,11800.0,11850.0,11900.0,11750.0
454,FPT,2024-02-21,105900.0,104000.0,106900.0,103500.0
455,HPG,2024-02-20,29200.0,29200.0,29350.0,29050.0
456,FPT,2024-02-20,104300.0,105200.0,105200.0,104000.0
457,VHM,2024-02-20,46150.0,46000.0,46700.0,45850.0
458,POW,2024-02-20,11900.0,12050.0,12250.0,11850.0
459,TCB,2024-02-20,38900.0,38800.0,39000.0,38500.0
460,TCB,2024-02-19,38900.0,38550.0,39050.0,38450.0
461,VHM,2024-02-19,45550.0,43000.0,45650.0,42900.0
